"","Date","Adj.Close","Volume","SMA_50","GSPC.Adjusted","rsi"
"604","2004-10-21",0.727611,724505600,0.56279876,1106.48999023438,70.2110336352349
"605","2004-10-22",0.719567,483067200,0.56797126,1095.73999023438,69.0655780928126
"606","2004-10-25",0.721692,392644000,0.5730436,1094.80004882812,69.2010189122697
"607","2004-10-26",0.728067,594361600,0.57826164,1111.08996582031,69.6083587641486
"608","2004-10-27",0.763431,1193494400,0.58415964,1125.40002441406,71.7252494069124
"609","2004-10-28",0.792116,864264800,0.59036724,1127.43994140625,73.2665284917885
"610","2004-10-29",0.795303,810219200,0.59695124,1130.19995117188,73.4307373146144
"611","2004-11-01",0.796062,602050400,0.6035231,1130.51000976562,73.4703343272908
"612","2004-11-02",0.811999,729988000,0.61032872,1130.56005859375,74.291233348886
"613","2004-11-03",0.839471,1204173600,0.61741968,1143.19995117188,75.618299044131
"614","2004-11-04",0.826417,928625600,0.62391566,1161.67004394531,73.7719499551204
"615","2004-11-05",0.830516,1205047200,0.63000488,1166.17004394531,73.9755302865679
"616","2004-11-08",0.825355,526920800,0.636085,1164.89001464844,73.2450240775806
"617","2004-11-09",0.820347,475764800,0.64213478,1164.07995605469,72.5357851524197
"618","2004-11-10",0.830971,508676000,0.64828472,1162.91003417969,73.0996750513241
"619","2004-11-11",0.839319,407299200,0.65418576,1173.47998046875,73.5353012766033
"620","2004-11-12",0.842354,395701600,0.66020822,1184.17004394531,73.6933630350995
"621","2004-11-15",0.838408,376045600,0.66628228,1183.81005859375,73.1141284817854
"622","2004-11-16",0.833854,295103200,0.67210438,1175.43005371094,72.4434808136423
"623","2004-11-17",0.833247,397751200,0.67773524,1181.93994140625,72.3532355299959
"624","2004-11-18",0.840684,459149600,0.68371214,1183.55004882812,72.7773066231572
"625","2004-11-19",0.837346,765279200,0.68957068,1170.33996582031,72.2695139781029
"626","2004-11-22",0.931143,2568210400,0.69739016,1177.23999023438,76.8918122182448
"627","2004-11-23",0.929929,911450400,0.70521572,1176.93994140625,76.7228382360241
"628","2004-11-24",0.972122,1390788000,0.71397318,1181.76000976562,78.4051287787989
"629","2004-11-26",0.979711,550144000,0.72253332,1182.65002441406,78.6878242703291
"630","2004-11-29",1.038751,1712916800,0.73203446,1178.56994628906,80.6940934805379
"631","2004-11-30",1.017654,1028518400,0.74094062,1173.81994628906,78.0161808197493
"632","2004-12-01",1.028887,800553600,0.74998038,1191.36999511719,78.405495254677
"633","2004-12-02",0.989728,987442400,0.75856784,1190.32995605469,73.7586723962141
"634","2004-12-03",0.951329,1238848800,0.76628108,1191.17004394531,69.629462185552
"635","2004-12-06",0.998379,1247920800,0.77492924,1190.25,71.6162153406411
"636","2004-12-07",0.954516,1056899200,0.78262728,1177.06994628906,67.4206208918231
"637","2004-12-08",0.960435,691902400,0.7902889,1182.81005859375,67.6813308333398
"638","2004-12-09",0.971212,741501600,0.7979718,1189.23999023438,68.1547662197085
"639","2004-12-10",0.988817,775773600,0.80598554,1188,68.9139164741337
"640","2004-12-13",0.985174,395040800,0.8139507,1198.68005371094,68.5687917053065
"641","2004-12-14",0.990942,415721600,0.8219948,1203.38000488281,68.8210586291558
"642","2004-12-15",0.990487,398361600,0.82985374,1205.71997070312,68.7765712375174
"643","2004-12-16",1.010825,1126115200,0.83773394,1203.2099609375,69.6697804991692
"644","2004-12-17",0.986389,783496000,0.84543502,1194.19995117188,67.3091233326792
"645","2004-12-20",0.951936,1168126400,0.85261704,1194.65002441406,64.1803858474509
"646","2004-12-21",0.966658,1064414400,0.86023616,1205.44995117188,64.8919389251998
"647","2004-12-22",0.967569,565829600,0.86796458,1209.56994628906,64.9359300042788
"648","2004-12-23",0.971515,245929600,0.87532874,1210.13000488281,65.1290273585425
"649","2004-12-27",0.958614,559490400,0.8808473,1204.92004394531,63.954115177946
"650","2004-12-28",0.974095,611755200,0.88651764,1213.5400390625,64.7331066857481
"651","2004-12-29",0.978041,449562400,0.891583879999999,1213.44995117188,64.9302513336153
"652","2004-12-30",0.983505,345340800,0.896859579999999,1213.55004882812,65.2050672119999
"653","2004-12-31",0.977434,278588800,0.901998679999999,1211.92004394531,64.6308655446566
"654","2005-01-03",0.960588,691992000,0.90665822,1202.07995605469,63.058538022587
"655","2005-01-04",0.970452,1096810400,0.91167592,1188.05004882812,63.5878560092608
"656","2005-01-05",0.978952,680433600,0.91682112,1183.73999023438,64.0408248989895
"657","2005-01-06",0.979711,705555200,0.921854,1187.89001464844,64.0815408007232
"658","2005-01-07",1.051045,2227450400,0.92760628,1186.18994140625,67.599836836164
"659","2005-01-10",1.046644,1725309600,0.93269684,1190.25,67.1855343992218
"660","2005-01-11",0.979862,2611627200,0.93638802,1182.98999023438,61.362407784748
"661","2005-01-12",0.993523,1919702400,0.94033724,1187.69995117188,62.0489714206871
"662","2005-01-13",1.059393,3164716800,0.94528512,1177.44995117188,65.1003526008607
"663","2005-01-14",1.065464,1770742400,0.94980498,1184.52001953125,65.3622425901342
"664","2005-01-18",1.072294,1006460000,0.95472252,1195.97998046875,65.6581206708911
"665","2005-01-19",1.060607,751895200,0.95932434,1184.63000488281,64.6932695841317
"666","2005-01-20",1.06941,914922400,0.96420544,1175.41003417969,65.0875955087447
"667","2005-01-21",1.069865,911332800,0.969195799999999,1167.86999511719,65.108173214482
"668","2005-01-24",1.073963,841629600,0.97405564,1163.75,65.2959223495122
"669","2005-01-25",1.093542,969231200,0.9791401,1168.41003417969,66.1831313838114
"670","2005-01-26",1.096578,739496800,0.984224579999999,1174.06994628906,66.3193706610229
"671","2005-01-27",1.102497,496227200,0.989506359999999,1174.55004882812,66.5871660368718
"672","2005-01-28",1.122835,801612000,0.995285979999999,1171.35998535156,67.4933562888572
"673","2005-01-31",1.167153,1681097600,1.0019641,1181.27001953125,69.3422376361626
"674","2005-02-01",1.176715,678395200,1.00868472,1189.41003417969,69.7213817488586
"675","2005-02-02",1.208588,1020062400,1.01610956,1193.18994140625,70.9436246124122
"676","2005-02-03",1.180965,731651200,1.021106,1189.89001464844,68.498349712887
"677","2005-02-04",1.196598,563556000,1.02643938,1203.03002929688,69.1131427107479
"678","2005-02-07",1.198116,524456800,1.03095926,1201.71997070312,69.172758648422
"679","2005-02-08",1.227864,890019200,1.03592232,1202.30004882812,70.3182983067853
"680","2005-02-09",1.195079,1191456000,1.03904888,1191.98999023438,67.4976845774753
"681","2005-02-10",1.189313,1093019200,1.04248206,1197.01000976562,67.01518835157
"682","2005-02-11",1.232569,1201054400,1.0465557,1205.30004882812,68.7262739822146
"683","2005-02-14",1.284476,1271463200,1.05245066,1206.14001464844,70.5941299295858
"684","2005-02-15",1.341847,2312217600,1.06026102,1210.11999511719,72.44992053339
"685","2005-02-16",1.367952,1639243200,1.06765248,1210.33996582031,73.2342199636902
"686","2005-02-17",1.33274,1518473600,1.07521696,1200.75,70.4729219939672
"687","2005-02-18",1.317563,1163254400,1.08235952,1201.58996582031,69.3232744367677
"688","2005-02-22",1.294493,1219293600,1.08882514,1184.16003417969,67.6124959155456
"689","2005-02-23",1.339115,1345181600,1.0958311,1190.80004882812,69.1167234246333
"690","2005-02-24",1.349739,1519028000,1.1031224,1200.19995117188,69.4613179757805
"691","2005-02-25",1.35065,915510400,1.11031656,1211.36999511719,69.4910830112181
"692","2005-02-28",1.36173,651610400,1.11774142,1203.59997558594,69.8559613385821
"693","2005-03-01",1.350802,468188000,1.12454096,1210.41003417969,69.0251543440842
"694","2005-03-02",1.339266,458161200,1.1315985,1210.07995605469,68.1520814119565
"695","2005-03-03",1.268539,1411653600,1.13793056,1210.46997070312,63.1543402379793
"696","2005-03-04",1.299502,756618800,1.14458744,1222.11999511719,64.323052071803
"697","2005-03-07",1.297681,450632000,1.15118968,1225.31005859375,64.2008115914782
"698","2005-03-08",1.230292,1021451200,1.15636522,1219.43005371094,59.9030682791403
"699","2005-03-09",1.194473,1322465200,1.1610824,1207.01000976562,57.8043071993634
"700","2005-03-10",1.209043,777109200,1.16578136,1209.25,58.4091567652978
"701","2005-03-11",1.222399,632830800,1.17066852,1200.07995605469,58.9594123488198
"702","2005-03-14",1.223918,605385200,1.17547678,1206.82995605469,59.0222923264109
"703","2005-03-15",1.243345,508608800,1.180795,1197.75,59.826052808366
"704","2005-03-16",1.250022,697813200,1.18658368,1188.06994628906,60.1005615800546
"705","2005-03-17",1.282503,801920000,1.1928247,1190.2099609375,61.4092853115652
"706","2005-03-18",1.304055,940150400,1.19932676,1189.65002441406,62.2477062923645
"707","2005-03-21",1.326518,541128000,1.2062629,1183.78002929688,63.1002999698126
"708","2005-03-22",1.300109,551415200,1.21124418,1171.7099609375,61.4357967336481
"709","2005-03-23",1.29161,609823200,1.2161435,1172.53002929688,60.9081384814142
"710","2005-03-24",1.290091,352704800,1.22234808,1171.42004394531,60.8129517580136
"711","2005-03-28",1.291002,275410800,1.22829766,1174.28002929688,60.8504263413528
"712","2005-03-29",1.267326,461356000,1.23245632,1165.35998535156,59.3455801936127
"713","2005-03-30",1.299198,394959600,1.237131,1181.41003417969,60.6812033293605
"714","2005-03-31",1.264897,636134800,1.24098306,1180.58996582031,58.5682044677316
"715","2005-04-01",1.24122,641284000,1.24459532,1172.92004394531,57.1661196997098
"716","2005-04-04",1.247291,580014400,1.24815294,1176.11999511719,57.4327493420197
"717","2005-04-05",1.271575,556239600,1.25218714,1181.39001464844,58.4874235069488
"718","2005-04-06",1.284932,414825600,1.25640652,1184.06994628906,59.0567841757239
"719","2005-04-07",1.322268,506987600,1.26098104,1191.14001464844,60.5982176860941
"720","2005-04-08",1.327731,649950000,1.2656041,1181.19995117188,60.8185085843365
"721","2005-04-11",1.272486,821662800,1.26900388,1181.2099609375,57.5017916371585
"722","2005-04-12",1.294948,981061200,1.27244614,1187.76000976562,58.4420596885013
"723","2005-04-13",1.245773,1371946800,1.27401854,1173.7900390625,55.6895984275029
"724","2005-04-14",1.131031,2753192400,1.27310486,1162.05004882812,50.0744252880863
"725","2005-04-15",1.073053,1728087200,1.27039416,1142.61999511719,47.5998104741576
"726","2005-04-18",1.081249,1327177600,1.26839984,1145.97998046875,47.9707052105324
"727","2005-04-19",1.125871,1081642800,1.2669853,1152.78002929688,49.9392188872537
"728","2005-04-20",1.077909,945131600,1.26458116,1137.5,47.9495001191572
"729","2005-04-21",1.128602,759592400,1.26259592,1159.94995117188,50.0940366338589
"730","2005-04-22",1.077606,839129200,1.26024646,1152.11999511719,48.0613500071098
"731","2005-04-25",1.122531,746460400,1.25891082,1162.09997558594,49.8892010596908
"732","2005-04-26",1.098551,810507600,1.25623046,1151.82995605469,48.9508914886145
"733","2005-04-27",1.091267,613888800,1.25236628,1156.38000488281,48.6671531034042
"734","2005-04-28",1.07882,575106000,1.24710574,1143.21997070312,48.1803014281403
"735","2005-04-29",1.094604,671630400,1.24163878,1156.84997558594,48.8425944908034
"736","2005-05-02",1.105836,465920000,1.2371007,1162.16003417969,49.3129482118483
"737","2005-05-03",1.099158,496739600,1.2327326,1161.17004394531,49.0393820642262
"738","2005-05-04",1.127692,448176400,1.22939658,1175.65002441406,50.2428854254639
"739","2005-05-05",1.113425,387366000,1.22488278,1172.63000488281,49.6447065925311
"740","2005-05-06",1.130424,326247600,1.22049648,1171.34997558594,50.3631898629201
"741","2005-05-09",1.122228,355695200,1.21592804,1178.83996582031,50.01211143362
"742","2005-05-10",1.105532,440263600,1.21080408,1166.21997070312,49.2978068141628
"743","2005-05-11",1.080945,2041981200,1.20540694,1171.10998535156,48.2619507687236
"744","2005-05-12",1.03602,970242000,1.19934202,1159.35998535156,46.4424844741562
"745","2005-05-13",1.055447,702713200,1.19508018,1154.05004882812,47.3188489093341
"746","2005-05-16",1.079124,474294800,1.19067262,1165.68994140625,48.3695030139981
"747","2005-05-17",1.073356,588344400,1.18618612,1173.80004882812,48.1308966519135
"748","2005-05-18",1.087926,636722800,1.1833388,1185.56005859375,48.7821939209175
"749","2005-05-19",1.139834,793161600,1.18224602,1191.07995605469,51.0179754787269
"750","2005-05-20",1.139834,452650800,1.18086184,1189.28002929688,51.0179754787269
"751","2005-05-23",1.206919,1042574400,1.18055224,1193.85998535156,53.7356870983783
"752","2005-05-24",1.205097,593460000,1.18017582,1194.06994628906,53.6532157360385
"753","2005-05-25",1.207526,396006800,1.17945944,1190.01000976562,53.7497831398326
"754","2005-05-26",1.236667,525520800,1.17919234,1197.61999511719,54.9004988925567
"755","2005-05-27",1.231202,316008000,1.17816632,1198.78002929688,54.6403791088195
"756","2005-05-31",1.206919,404205200,1.1762236,1191.5,53.4910895105944
"757","2005-06-01",1.223311,453812800,1.17415946,1202.21997070312,54.1552856757425
"758","2005-06-02",1.215418,373973600,1.17246564,1204.2900390625,53.7779514279947
"759","2005-06-03",1.160779,956869200,1.16984902,1196.02001953125,51.2551540582276
"760","2005-06-06",1.151065,811966400,1.1670685,1197.51000976562,50.8226766861127
"761","2005-06-07",1.109175,745264800,1.16343196,1197.26000976562,49.003074034032
"762","2005-06-08",1.12071,404006400,1.16049964,1194.67004394531,49.5109748504448
"763","2005-06-09",1.14287,390255600,1.15737308,1200.93005371094,50.477850179912
"764","2005-06-10",1.087016,678932800,1.15381546,1198.10998535156,48.1083797462675
"765","2005-06-13",1.089748,435772400,1.15078602,1200.81994628906,48.2296609667716
"766","2005-06-14",1.092783,347846800,1.14769586,1203.91003417969,48.3664810347257
"767","2005-06-15",1.127084,563343200,1.14480604,1206.57995605469,49.8935588222831
"768","2005-06-16",1.152887,547674400,1.14216514,1210.9599609375,51.0058069971081
"769","2005-06-17",1.162903,596125600,1.13897784,1216.9599609375,51.4328609589197
"770","2005-06-20",1.141655,323716400,1.13525632,1216.09997558594,50.4804073962
"771","2005-06-21",1.149244,370526800,1.13279148,1213.60998535156,50.8123758514573
"772","2005-06-22",1.170189,424925200,1.1302963,1213.88000488281,51.7237903347413
"773","2005-06-23",1.18051,674254000,1.12899104,1200.72998046875,52.169419515873
"774","2005-06-24",1.146209,410709600,1.1292946,1191.56994628906,50.5858143234944
"775","2005-06-27",1.126174,600171600,1.13035702,1190.68994140625,49.6869525271058
"776","2005-06-28",1.132549,350299600,1.13138302,1201.56994628906,49.9755560921369
"777","2005-06-29",1.104015,448358400,1.1309459,1199.84997558594,48.6996240490908
"778","2005-06-30",1.117372,418390000,1.13173516,1191.32995605469,49.3176747963012
"779","2005-07-01",1.107961,250000800,1.13132234,1194.43994140625,48.8941547483084
"780","2005-07-05",1.152887,454269200,1.13282796,1204.98999023438,50.9462638697936
"781","2005-07-06",1.134977,394626400,1.13307688,1194.93994140625,50.1274687120979
"782","2005-07-07",1.142263,383723200,1.13395112,1197.86999511719,50.4579839275843
"783","2005-07-08",1.161082,290735200,1.13534742,1211.85998535156,51.3085054477551
"784","2005-07-11",1.156529,388788400,1.1369016,1219.43994140625,51.0919613112795
"785","2005-07-12",1.160779,387038400,1.1382251,1222.2099609375,51.2877622724894
"786","2005-07-13",1.164118,684835200,1.13939074,1223.2900390625,51.4436346655487
"787","2005-07-14",1.23697,2096060400,1.14214698,1226.5,54.6723919360115
"788","2005-07-15",1.261254,687682800,1.14481822,1227.92004394531,55.6749343606741
"789","2005-07-18",1.259434,586297600,1.1477384,1221.13000488281,55.5808484751556
"790","2005-07-19",1.311037,671062000,1.15135066,1229.34997558594,57.6498245806386
"791","2005-07-20",1.324393,453395600,1.15539396,1235.19995117188,58.1644609043162
"792","2005-07-21",1.314072,404264000,1.15956476,1227.0400390625,57.6124181275605
"793","2005-07-22",1.335625,301106400,1.16465836,1233.68005371094,58.4526977283994
"794","2005-07-25",1.329857,294627200,1.1705351,1229.03002929688,58.1379824277786
"795","2005-07-26",1.324393,268592800,1.17591402,1231.16003417969,57.8369398234927
"796","2005-07-27",1.33532,283749200,1.18103794,1236.7900390625,58.2778020264921
"797","2005-07-28",1.329554,251311200,1.1861619,1243.71997070312,57.9515004867741
"798","2005-07-29",1.294644,562080400,1.19029626,1234.18005371094,56.0142651030603
"799","2005-08-01",1.297681,314249600,1.1934532,1235.34997558594,56.1443661958075
"800","2005-08-02",1.311037,296875600,1.19687726,1244.11999511719,56.7190357230186
"801","2005-08-03",1.311947,258322400,1.19897782,1245.0400390625,56.7584414886485
"802","2005-08-04",1.296466,269304000,1.2008052,1235.85998535156,55.8755971599483
"803","2005-08-05",1.304965,241931200,1.20275398,1226.42004394531,56.2567796141993
"804","2005-08-08",1.294644,176383200,1.20391352,1223.13000488281,55.6609724087116
"805","2005-08-09",1.33016,380839200,1.20589268,1231.38000488281,57.2507568818229
"806","2005-08-10",1.316804,360945200,1.20809038,1229.13000488281,56.473742394382
"807","2005-08-11",1.335625,271983600,1.21033666,1237.81005859375,57.3069015186748
"808","2005-08-12",1.39937,916036800,1.2140157,1230.39001464844,59.9560810444884
"809","2005-08-15",1.447331,1086727600,1.21974674,1233.86999511719,61.7769847000445
"810","2005-08-16",1.403924,537622400,1.22480392,1219.33996582031,59.287183499978
"811","2005-08-17",1.431243,499724400,1.23124528,1220.23999023438,60.3143872046764
"812","2005-08-18",1.405441,442559600,1.2369399,1219.02001953125,58.8826192150152
"813","2005-08-19",1.391174,376569200,1.24190598,1219.7099609375,58.1044314875277
"814","2005-08-22",1.392388,387732800,1.24801342,1221.72998046875,58.152443503602
"815","2005-08-23",1.388442,295604400,1.2539873,1217.58996582031,57.9321811601223
"816","2005-08-24",1.389353,572070800,1.2599187,1209.58996582031,57.9696853673625
"817","2005-08-25",1.398156,276253600,1.26534014,1212.36999511719,58.3358989498208
"818","2005-08-26",1.388442,261058000,1.27005124,1205.09997558594,57.7691209343256
"819","2005-08-29",1.391478,256295200,1.27462274,1212.28002929688,57.8995700166891
"820","2005-08-30",1.413636,518761600,1.28006236,1208.41003417969,58.8463311024449
"821","2005-08-31",1.423351,402956400,1.2855445,1220.32995605469,59.2561985139485
"822","2005-09-01",1.404227,356367200,1.29022526,1221.58996582031,58.0939159735423
"823","2005-09-02",1.403012,222378800,1.2946753,1218.02001953125,58.0201649314278
"824","2005-09-06",1.481329,818619200,1.3013777,1233.39001464844,61.2564880579585
"825","2005-09-07",1.477686,963074000,1.30840794,1236.35998535156,61.0331647078919
"826","2005-09-08",1.511076,702640400,1.31597848,1231.67004394531,62.3180970006487
"827","2005-09-09",1.55752,615641600,1.32504858,1241.47998046875,64.0028093748835
"828","2005-09-12",1.560252,452796400,1.33390618,1240.56005859375,64.0991441191308
"829","2005-09-13",1.542646,492884000,1.34259988,1231.19995117188,62.9905314219628
"830","2005-09-14",1.505916,474426400,1.34966046,1227.16003417969,60.7536805700601
"831","2005-09-15",1.513808,415156000,1.35723708,1227.72998046875,61.0568754242919
"832","2005-09-16",1.554485,591004400,1.36548152,1237.91003417969,62.5774377547063
"833","2005-09-19",1.597892,783731200,1.37421772,1231.02001953125,64.103659908767
"834","2005-09-20",1.614588,819828800,1.3833789,1221.33996582031,64.6691745658868
"835","2005-09-21",1.581804,434747600,1.3917994,1210.19995117188,62.6902353043262
"836","2005-09-22",1.575429,463727600,1.40002562,1214.61999511719,62.3119095626566
"837","2005-09-23",1.614891,558457200,1.40758404,1215.2900390625,63.6958805835703
"838","2005-09-26",1.634318,546562800,1.41504532,1215.63000488281,64.3534569461591
"839","2005-09-27",1.622176,341703600,1.42230016,1215.66003417969,63.6185383446197
"840","2005-09-28",1.550538,1125544000,1.42709018,1216.89001464844,59.5260553352561
"841","2005-09-29",1.588786,636846000,1.43237804,1227.68005371094,60.8964785075999
"842","2005-09-30",1.627337,531633200,1.43864334,1228.81005859375,62.2124166048194
"843","2005-10-03",1.652532,507553200,1.44498148,1226.69995117188,63.0418465124123
"844","2005-10-04",1.631587,539459200,1.45101608,1214.46997070312,61.8894747155263
"845","2005-10-05",1.602142,610769600,1.45657106,1196.39001464844,60.3080927247911
"846","2005-10-06",1.569359,757537200,1.46125184,1191.48999023438,58.6067710321511
"847","2005-10-07",1.557217,677882800,1.4658051,1195.90002441406,57.9885017661255
"848","2005-10-10",1.528986,507505600,1.47049194,1187.32995605469,56.5726453791612
"849","2005-10-11",1.566019,1225884800,1.4758587,1184.86999511719,57.947079887935
"850","2005-10-12",1.494988,2697486400,1.47953772,1177.68005371094,54.5670321880284
"851","2005-10-13",1.631283,1865575600,1.48592444,1176.83996582031,59.2239915737636
"852","2005-10-14",1.639175,1035552000,1.49277862,1186.56994628906,59.4694514341011
"853","2005-10-17",1.622176,616834400,1.49912284,1190.09997558594,58.6928753487712
"854","2005-10-18",1.584839,609588000,1.50492674,1178.14001464844,57.0239630376205
"855","2005-10-19",1.667709,1008683200,1.51167772,1195.76000976562,59.6241608361217
"856","2005-10-20",1.704135,1357762000,1.51942434,1177.80004882812,60.6909187257149
"857","2005-10-21",1.689565,796726000,1.52650314,1179.58996582031,60.0434032369158
"858","2005-10-24",1.723866,609753200,1.53299306,1199.38000488281,61.0418555288626
"859","2005-10-25",1.702921,465127600,1.53810486,1196.5400390625,60.1060094260055
"860","2005-10-26",1.731151,631593200,1.5446494,1191.38000488281,60.9298403331903
"861","2005-10-27",1.681977,411541200,1.54966408,1178.90002441406,58.7725893394552
"862","2005-10-28",1.653442,769787200,1.5546241,1198.41003417969,57.5658008814638
"863","2005-10-31",1.748151,940844800,1.56176364,1207.01000976562,60.3249080725483
"864","2005-11-01",1.745418,749686000,1.56882424,1202.76000976562,60.2096463764995
"865","2005-11-02",1.819788,857060400,1.57745116,1214.76000976562,62.2145975195208
"866","2005-11-03",1.877464,884382800,1.58721338,1219.93994140625,63.6634880084772
"867","2005-11-04",1.856214,878035200,1.59637454,1220.14001464844,62.7587959674973
"868","2005-11-07",1.828287,638831200,1.60517144,1222.81005859375,61.5850937041411
"869","2005-11-08",1.818271,473765600,1.6137073,1218.58996582031,61.1664337771069
"870","2005-11-09",1.824645,552930000,1.62192748,1220.65002441406,61.3371130103147
"871","2005-11-10",1.857125,665344400,1.63060296,1230.9599609375,62.2008744770815
"872","2005-11-11",1.868053,425448800,1.63987948,1234.71997070312,62.4885832477036
"873","2005-11-14",1.865321,369933200,1.64912566,1233.76000976562,62.3674968743848
"874","2005-11-15",1.890516,536841200,1.6573094,1229.01000976562,63.0415212947476
"875","2005-11-16",1.971563,784515200,1.66718694,1231.2099609375,65.0937195754273
"876","2005-11-17",1.958511,676205600,1.67613564,1242.80004882812,64.5051092980963
"877","2005-11-18",1.959725,524960800,1.68417974,1248.27001953125,64.5355352108323
"878","2005-11-21",1.971867,511711200,1.69241204,1254.84997558594,64.8432005129114
"879","2005-11-22",2.019221,540282400,1.70194354,1261.22998046875,66.0164261372836
"880","2005-11-23",2.037131,485853200,1.71256784,1265.60998535156,66.4485379570452
"881","2005-11-25",2.104822,395012800,1.72438812,1268.25,68.0169654244175
"882","2005-11-28",2.114536,1018519600,1.73558914,1257.4599609375,68.2343912519595
"883","2005-11-29",2.067183,891433200,1.74497496,1257.47998046875,66.0022842771316
"884","2005-11-30",2.058683,595674800,1.75385686,1249.47998046875,65.6092009840515
"885","2005-12-01",2.173425,812893200,1.76568928,1264.67004394531,68.2167473296412
"886","2005-12-02",2.204691,895762000,1.77827452,1265.07995605469,68.8729698742596
"887","2005-12-05",2.180103,583671200,1.78957876,1262.08996582031,67.7504634246287
"888","2005-12-06",2.247796,857029600,1.80184832,1263.69995117188,69.1623803024418
"889","2005-12-07",2.244759,679464800,1.81429998,1257.36999511719,69.0240802257461
"890","2005-12-08",2.248706,790479200,1.82826334,1255.83996582031,69.1060182847209
"891","2005-12-09",2.256294,555402400,1.8416135,1259.36999511719,69.2655580577879
"892","2005-12-12",2.273901,524994400,1.85454478,1260.43005371094,69.6367332115556
"893","2005-12-13",2.276025,493816400,1.86701464,1267.43005371094,69.6818225853035
"894","2005-12-14",2.18587,1450716400,1.8781003,1272.73999023438,65.4721861601645
"895","2005-12-15",2.191031,561162000,1.88987808,1270.93994140625,65.5935833218497
"896","2005-12-16",2.158551,671171200,1.90166192,1267.31994628906,64.1450387426365
"897","2005-12-19",2.166747,529295200,1.91385252,1259.92004394531,64.347766850611
"898","2005-12-20",2.188905,479108000,1.9270509,1259.61999511719,64.8953588813327
"899","2005-12-21",2.2311,475736800,1.94035252,1262.7900390625,65.9126312935917
"900","2005-12-22",2.246884,370610800,1.95539044,1268.11999511719,66.2855696600435
"901","2005-12-23",2.226547,229857600,1.96729572,1268.66003417969,65.3456167507314
"902","2005-12-27",2.253258,590590000,1.97957738,1256.5400390625,65.9919489675459
"903","2005-12-28",2.233225,398115200,1.99179836,1258.17004394531,65.063265791236
"904","2005-12-29",2.168872,490025200,2.00347902,1254.42004394531,62.1944621708197
"905","2005-12-30",2.182229,624262800,2.01376942,1248.2900390625,62.5442238814181
"906","2006-01-03",2.269043,807234400,2.02506758,1268.80004882812,64.7097428327722
"907","2006-01-04",2.275721,619603600,2.0367907,1273.4599609375,64.8691688306957
"908","2006-01-05",2.257813,449422400,2.04746964,1273.47998046875,64.0770260914765
"909","2006-01-06",2.316094,704457600,2.0597331,1285.44995117188,65.4769470451954
"910","2006-01-09",2.308504,675040800,2.07128016,1290.15002441406,65.1396484500364
"911","2006-01-10",2.454512,2279869200,2.08673086,1289.68994140625,68.3413232896558
"912","2006-01-11",2.546793,1493794400,2.10459788,1294.18005371094,70.1116416190834
"913","2006-01-12",2.558631,1280809600,2.12080748,1286.06005859375,70.3288297682512
"914","2006-01-13",2.598093,776305600,2.13786098,1287.60998535156,71.0445484440097
"915","2006-01-17",2.57138,835623600,2.15289282,1282.93005371094,69.8802177828921
"916","2006-01-18",2.503991,1200637200,2.16542336,1277.93005371094,67.0514741350064
"917","2006-01-19",2.399266,1695848000,2.1762844,1285.0400390625,63.0069734203164
"918","2006-01-20",2.309719,1134758800,2.18591304,1261.48999023438,59.8567133261889
"919","2006-01-23",2.357681,1059730000,2.19670124,1263.81994628906,60.9244811932681
"920","2006-01-24",2.308202,1142254400,2.20637238,1266.85998535156,59.2650138887371
"921","2006-01-25",2.252349,1275786400,2.21427686,1264.68005371094,57.4621866787364
"922","2006-01-26",2.195584,1181387200,2.22082748,1273.82995605469,55.704864472837
"923","2006-01-27",2.186478,953864800,2.22725062,1283.71997070312,55.4273819655008
"924","2006-01-30",2.276632,1398401200,2.23497294,1285.18994140625,57.562907846542
"925","2006-01-31",2.292114,913542000,2.24138396,1280.07995605469,57.9162183137111
"926","2006-02-01",2.289381,521186400,2.24800136,1282.4599609375,57.8295090724864
"927","2006-02-02",2.188602,707322000,2.2525789,1270.83996582031,54.7448835285655
"928","2006-02-03",2.181014,692123600,2.25676184,1264.03002929688,54.5214137227242
"929","2006-02-06",2.042898,1651767600,2.25723538,1265.02001953125,50.6796300251276
"930","2006-02-07",2.052005,1388830800,2.25753286,1254.78002929688,50.9123590925757
"931","2006-02-08",2.088734,953114400,2.2572111,1265.65002441406,51.8474425923025
"932","2006-02-09",1.971563,1149764000,2.25435164,1263.78002929688,48.8201482439376
"933","2006-02-10",2.043202,1760477600,2.25387202,1266.98999023438,50.618969448442
"934","2006-02-13",1.964278,883498000,2.25198392,1262.85998535156,48.6949426074231
"935","2006-02-14",2.053218,1160938800,2.24957978,1275.53002929688,50.8434843001998
"936","2006-02-15",2.101179,1159771200,2.24750954,1280,51.950708458696
"937","2006-02-16",2.142159,948175200,2.24675066,1289.38000488281,52.8761318103932
"938","2006-02-17",2.13366,575999200,2.24446794,1287.23999023438,52.6614737541016
"939","2006-02-21",2.09693,779606800,2.24151136,1283.03002929688,51.7353434525386
"940","2006-02-22",2.164925,978238800,2.23983574,1292.67004394531,53.2872138558525
"941","2006-02-23",2.177979,856917600,2.23826944,1287.7900390625,53.5795796300323
"942","2006-02-24",2.169175,534744000,2.23617492,1289.43005371094,53.3497952660643
"943","2006-02-27",2.154908,791240800,2.23375258,1294.11999511719,52.9740632215235
